year,state,sport,gender,participants
2019,TX,Volleyball,Girls,43181
2019,TX,Wrestling,Boys,16173
2019,TX,Wrestling,Girls,1369
2019,UT,Baseball,Boys,5291
2019,UT,Basketball,Boys,5998
2019,UT,Basketball,Girls,4482
2019,UT,Cross Country,Boys,3018
2019,UT,Cross Country,Girls,2429
2019,UT,Football,Boys,10766
2019,UT,Football,Girls,26
2019,UT,Golf,Boys,1543
2019,UT,Golf,Girls,886
2019,UT,Gymnastics,Boys,18
2019,UT,Gymnastics,Girls,193
2019,UT,Lacrosse,Boys,278
2019,UT,Lacrosse,Girls,249
2019,UT,Soccer,Boys,5185
2019,UT,Soccer,Girls,4252
2019,UT,Softball,Girls,3990
2019,UT,Swimming,Boys,1485
2019,UT,Swimming,Girls,1940
2019,UT,Tennis,Boys,1704
2019,UT,Tennis,Girls,2088
2019,UT,Track and Field,Boys,6661
2019,UT,Track and Field,Girls,5216
2019,UT,Volleyball,Girls,4828
2019,UT,Wrestling,Boys,2849
2019,UT,Wrestling,Girls,244
2019,VA,Baseball,Boys,12336
2019,VA,Basketball,Boys,13877
2019,VA,Basketball,Girls,10383
2019,VA,Cross Country,Boys,6829
2019,VA,Cross Country,Girls,5792
2019,VA,Field Hockey,Girls,5652
2019,VA,Football,Boys,25479
2019,VA,Football,Girls,62
2019,VA,Golf,Boys,3773
2019,VA,Golf,Girls,2066
2019,VA,Gymnastics,Boys,41
2019,VA,Gymnastics,Girls,455
2019,VA,Ice Hockey,Boys,294
2019,VA,Ice Hockey,Girls,83
2019,VA,Lacrosse,Boys,6624
2019,VA,Lacrosse,Girls,5903
2019,VA,Soccer,Boys,12226
2019,VA,Soccer,Girls,10472
2019,VA,Softball,Girls,9475
2019,VA,Swimming,Boys,3634
2019,VA,Swimming,Girls,4562
2019,VA,Tennis,Boys,4023
2019,VA,Tennis,Girls,4805
2019,VA,Track and Field,Boys,15426
2019,VA,Track and Field,Girls,12925
2019,VA,Volleyball,Boys,1321
2019,VA,Volleyball,Girls,11569
2019,VA,Wrestling,Boys,5331
2019,VA,Wrestling,Girls,458
2019,VT,Baseball,Boys,950
2019,VT,Basketball,Boys,1066
2019,VT,Basketball,Girls,816
2019,VT,Cross Country,Boys,541
2019,VT,Cross Country,Girls,438
2019,VT,Field Hockey,Girls,334
2019,VT,Football,Boys,1976
2019,VT,Football,Girls,5
2019,VT,Golf,Boys,283
2019,VT,Golf,Girls,160
2019,VT,Ice Hockey,Boys,226
2019,VT,Ice Hockey,Girls,63
2019,VT,Lacrosse,Boys,342
2019,VT,Lacrosse,Girls,311
2019,VT,Soccer,Boys,918
2019,VT,Soccer,Girls,785
2019,VT,Softball,Girls,702
2019,VT,Swimming,Boys,274
2019,VT,Swimming,Girls,343
2019,VT,Tennis,Boys,320
2019,VT,Tennis,Girls,373
2019,VT,Track and Field,Boys,1225
2019,VT,Track and Field,Girls,1004
2019,VT,Volleyball,Girls,919
2019,VT,Wrestling,Boys,337
2019,VT,Wrestling,Girls,28
2019,WA,Baseball,Boys,11172
2019,WA,Basketball,Boys,12600
2019,WA,Basketball,Girls,9344
2019,WA,Cross Country,Boys,6361
2019,WA,Cross Country,Girls,4912
2019,WA,Field Hockey,Girls,381
2019,WA,Football,Boys,22784
2019,WA,Football,Girls,57
2019,WA,Golf,Boys,3312
2019,WA,Golf,Girls,1813
2019,WA,Gymnastics,Boys,37
2019,WA,Gymnastics,Girls,413
2019,WA,Lacrosse,Boys,574
2019,WA,Lacrosse,Girls,517
2019,WA,Soccer,Boys,10294
2019,WA,Soccer,Girls,9207
2019,WA,Softball,Girls,8129
2019,WA,Swimming,Boys,3198
2019,WA,Swimming,Girls,3991
2019,WA,Tennis,Boys,3580
2019,WA,Tennis,Girls,4398
2019,WA,Track and Field,Boys,13738
2019,WA,Track and Field,Girls,11523
2019,WA,Volleyball,Girls,10161
2019,WA,Wrestling,Boys,5968
2019,WA,Wrestling,Girls,501
2019,WI,Baseball,Boys,8683
2019,WI,Basketball,Boys,9690
2019,WI,Basketball,Girls,7018
2019,WI,Cross Country,Boys,4793
2019,WI,Cross Country,Girls,3986
2019,WI,Football,Boys,17926
2019,WI,Football,Girls,42
2019,WI,Golf,Boys,2527
2019,WI,Golf,Girls,1452
2019,WI,Gymnastics,Boys,58
2019,WI,Gymnastics,Girls,648
2019,WI,Ice Hockey,Boys,2364
2019,WI,Ice Hockey,Girls,662
2019,WI,Lacrosse,Boys,1543
2019,WI,Lacrosse,Girls,1369
2019,WI,Soccer,Boys,8088
2019,WI,Soccer,Girls,6903
2019,WI,Softball,Girls,6328
2019,WI,Swimming,Boys,2570
2019,WI,Swimming,Girls,3174
2019,WI,Tennis,Boys,2828
2019,WI,Tennis,Girls,3493
2019,WI,Track and Field,Boys,10972
2019,WI,Track and Field,Girls,8955
2019,WI,Volleyball,Boys,1437
2019,WI,Volleyball,Girls,7924
2019,WI,Wrestling,Boys,5569
2019,WI,Wrestling,Girls,471
2019,WV,Baseball,Boys,2447
2019,WV,Basketball,Boys,2629
2019,WV,Basketball,Girls,2001
2019,WV,Cross Country,Boys,1367
2019,WV,Cross Country,Girls,1076
2019,WV,Football,Boys,5061
2019,WV,Football,Girls,12
2019,WV,Golf,Boys,726
2019,WV,Golf,Girls,406
2019,WV,Soccer,Boys,2355
2019,WV,Soccer,Girls,1928
2019,WV,Softball,Girls,1802
2019,WV,Swimming,Boys,686
2019,WV,Swimming,Girls,880
2019,WV,Tennis,Boys,798
2019,WV,Tennis,Girls,957
2019,WV,Track and Field,Boys,3110
2019,WV,Track and Field,Girls,2499
2019,WV,Volleyball,Girls,2268
2019,WV,Wrestling,Boys,821
2019,WV,Wrestling,Girls,71
2019,WY,Baseball,Boys,971
2019,WY,Basketball,Boys,1112
2019,WY,Basketball,Girls,779
2019,WY,Cross Country,Boys,535
2019,WY,Cross Country,Girls,433
2019,WY,Football,Boys,1992
2019,WY,Football,Girls,5
2019,WY,Golf,Boys,287
2019,WY,Golf,Girls,158
2019,WY,Soccer,Boys,942
2019,WY,Soccer,Girls,787
2019,WY,Softball,Girls,717
2019,WY,Swimming,Boys,278
2019,WY,Swimming,Girls,355
2019,WY,Tennis,Boys,327
2019,WY,Tennis,Girls,378
2019,WY,Track and Field,Boys,1204
2019,WY,Track and Field,Girls,955
2019,WY,Volleyball,Girls,918
2019,WY,Wrestling,Boys,667
2019,WY,Wrestling,Girls,58
2024,AK,Baseball,Boys,990
2024,AK,Basketball,Boys,1113
2024,AK,Basketball,Girls,790
2024,AK,Cross Country,Boys,534
2024,AK,Cross Country,Girls,457
2024,AK,Football,Boys,2054
2024,AK,Football,Girls,5
2024,AK,Golf,Boys,290
2024,AK,Golf,Girls,160
2024,AK,Ice Hockey,Boys,232
2024,AK,Ice Hockey,Girls,63
2024,AK,Soccer,Boys,947
2024,AK,Soccer,Girls,806
2024,AK,Softball,Girls,716
2024,AK,Swimming,Boys,287
2024,AK,Swimming,Girls,348
2024,AK,Tennis,Boys,327
2024,AK,Tennis,Girls,379
2024,AK,Track and Field,Boys,1200
2024,AK,Track and Field,Girls,1016
2024,AK,Volleyball,Girls,937
2024,AK,Wrestling,Boys,355
2024,AK,Wrestling,Girls,44
2024,AL,Baseball,Boys,7281
2024,AL,Basketball,Boys,8500
2024,AL,Basketball,Girls,6160
2024,AL,Cross Country,Boys,4202
2024,AL,Cross Country,Girls,3370
2024,AL,Football,Boys,15658
2024,AL,Football,Girls,39
2024,AL,Golf,Boys,2128
2024,AL,Golf,Girls,1220
2024,AL,Soccer,Boys,6921
2024,AL,Soccer,Girls,5841
2024,AL,Softball,Girls,5672
2024,AL,Swimming,Boys,2163
2024,AL,Swimming,Girls,2712
2024,AL,Tennis,Boys,2501
2024,AL,Tennis,Girls,2978
2024,AL,Track and Field,Boys,9471
2024,AL,Track and Field,Girls,7560
2024,AL,Volleyball,Girls,6754
2024,AL,Wrestling,Boys,2640
2024,AL,Wrestling,Girls,317
2024,AR,Baseball,Boys,4325
2024,AR,Basketball,Boys,5096
2024,AR,Basketball,Girls,3571
2024,AR,Cross Country,Boys,2436
2024,AR,Cross Country,Girls,2041
2024,AR,Football,Boys,8985
2024,AR,Football,Girls,23
2024,AR,Golf,Boys,1299
2024,AR,Golf,Girls,737
2024,AR,Soccer,Boys,4191
2024,AR,Soccer,Girls,3715
2024,AR,Softball,Girls,3370
2024,AR,Swimming,Boys,1272
2024,AR,Swimming,Girls,1562
2024,AR,Tennis,Boys,1431
2024,AR,Tennis,Girls,1772
2024,AR,Track and Field,Boys,5431
2024,AR,Track and Field,Girls,4374
2024,AR,Volleyball,Girls,4115
2024,AR,Wrestling,Boys,1557
2024,AR,Wrestling,Girls,192
2024,AZ,Baseball,Boys,10629
2024,AZ,Basketball,Boys,11834
2024,AZ,Basketball,Girls,9178
2024,AZ,Cross Country,Boys,6032
2024,AZ,Cross Country,Girls,4820
2024,AZ,Football,Boys,22288
2024,AZ,Football,Girls,58
2024,AZ,Golf,Boys,3272
2024,AZ,Golf,Girls,1781
2024,AZ,Gymnastics,Boys,29
2024,AZ,Gymnastics,Girls,315
2024,AZ,Lacrosse,Boys,632
2024,AZ,Lacrosse,Girls,577
2024,AZ,Soccer,Boys,10186
2024,AZ,Soccer,Girls,8618
2024,AZ,Softball,Girls,8064
2024,AZ,Swimming,Boys,3144
2024,AZ,Swimming,Girls,3912
2024,AZ,Tennis,Boys,3566
2024,AZ,Tennis,Girls,4289
2024,AZ,Track and Field,Boys,13251
2024,AZ,Track and Field,Girls,11247
2024,AZ,Volleyball,Boys,1764
2024,AZ,Volleyball,Girls,10337
2024,AZ,Wrestling,Boys,3895
2024,AZ,Wrestling,Girls,466
2024,CA,Baseball,Boys,57742
2024,CA,Basketball,Boys,65637
2024,CA,Basketball,Girls,47341
2024,CA,Cross Country,Boys,33519
2024,CA,Cross Country,Girls,27155
2024,CA,Field Hockey,Girls,3445
2024,CA,Football,Boys,124077
2024,CA,Football,Girls,323
2024,CA,Golf,Boys,17775
2024,CA,Golf,Girls,9574
2024,CA,Gymnastics,Boys,291
2024,CA,Gymnastics,Girls,3283
2024,CA,Lacrosse,Boys,11704
2024,CA,Lacrosse,Girls,10282
2024,CA,Soccer,Boys,55259
2024,CA,Soccer,Girls,47520
2024,CA,Softball,Girls,44930
2024,CA,Swimming,Boys,17051
2024,CA,Swimming,Girls,20981
2024,CA,Tennis,Boys,19806
2024,CA,Tennis,Girls,23354
2024,CA,Track and Field,Boys,72460
2024,CA,Track and Field,Girls,59181
2024,CA,Volleyball,Boys,19344
2024,CA,Volleyball,Girls,56384
2024,CA,Wrestling,Boys,31311
2024,CA,Wrestling,Girls,3882
2024,CO,Baseball,Boys,8478
2024,CO,Basketball,Boys,9524
2024,CO,Basketball,Girls,6829
2024,CO,Cross Country,Boys,4725
2024,CO,Cross Country,Girls,3809
2024,CO,Football,Boys,17207
2024,CO,Football,Girls,45
2024,CO,Golf,Boys,2546
2024,CO,Golf,Girls,1387
2024,CO,Gymnastics,Boys,28
2024,CO,Gymnastics,Girls,307
2024,CO,Ice Hockey,Boys,786
2024,CO,Ice Hockey,Girls,216
2024,CO,Lacrosse,Boys,3268
2024,CO,Lacrosse,Girls,2934
2024,CO,Soccer,Boys,7935
2024,CO,Soccer,Girls,7020
2024,CO,Softball,Girls,6445
2024,CO,Swimming,Boys,2371
2024,CO,Swimming,Girls,3068
2024,CO,Tennis,Boys,2702
2024,CO,Tennis,Girls,3349
2024,CO,Track and Field,Boys,10364
2024,CO,Track and Field,Girls,8481
2024,CO,Volleyball,Boys,446
2024,CO,Volleyball,Girls,7620
2024,CO,Wrestling,Boys,5366
2024,CO,Wrestling,Girls,650
2024,CT,Baseball,Boys,5440
2024,CT,Basketball,Boys,5997
2024,CT,Basketball,Girls,4375
2024,CT,Cross Country,Boys,2983
2024,CT,Cross Country,Girls,2453
2024,CT,Field Hockey,Girls,2778
2024,CT,Football,Boys,11334
2024,CT,Football,Girls,30
2024,CT,Golf,Boys,1594
2024,CT,Golf,Girls,897
2024,CT,Gymnastics,Boys,27
2024,CT,Gymnastics,Girls,303
2024,CT,Ice Hockey,Boys,1475
2024,CT,Ice Hockey,Girls,419
2024,CT,Lacrosse,Boys,3737
2024,CT,Lacrosse,Girls,3350
2024,CT,Soccer,Boys,5049
2024,CT,Soccer,Girls,4424
2024,CT,Softball,Girls,4089
2024,CT,Swimming,Boys,1548
2024,CT,Swimming,Girls,1899
2024,CT,Tennis,Boys,1808
2024,CT,Tennis,Girls,2154
2024,CT,Track and Field,Boys,6864
2024,CT,Track and Field,Girls,5408
2024,CT,Volleyball,Boys,1176
2024,CT,Volleyball,Girls,5137
2024,CT,Wrestling,Boys,1884
2024,CT,Wrestling,Girls,238
2024,DC,Baseball,Boys,978
2024,DC,Basketball,Boys,1130
2024,DC,Basketball,Girls,822
2024,DC,Cross Country,Boys,551
2024,DC,Cross Country,Girls,456
2024,DC,Football,Boys,2039
2024,DC,Football,Girls,5
2024,DC,Golf,Boys,296
2024,DC,Golf,Girls,164
2024,DC,Ice Hockey,Boys,23
2024,DC,Ice Hockey,Girls,6
2024,DC,Lacrosse,Boys,59
2024,DC,Lacrosse,Girls,51
2024,DC,Soccer,Boys,937
2024,DC,Soccer,Girls,802
2024,DC,Softball,Girls,734
2024,DC,Swimming,Boys,282
2024,DC,Swimming,Girls,350
2024,DC,Tennis,Boys,324
2024,DC,Tennis,Girls,376
2024,DC,Track and Field,Boys,1221
2024,DC,Track and Field,Girls,992
2024,DC,Volleyball,Girls,924
2024,DC,Wrestling,Boys,351
2024,DC,Wrestling,Girls,43
2024,DE,Baseball,Boys,1479
2024,DE,Basketball,Boys,1677
2024,DE,Basketball,Girls,1212
2024,DE,Cross Country,Boys,831
2024,DE,Cross Country,Girls,663
2024,DE,Field Hockey,Girls,691
2024,DE,Football,Boys,3107
2024,DE,Football,Girls,8
2024,DE,Golf,Boys,425
2024,DE,Golf,Girls,240
2024,DE,Lacrosse,Boys,888
2024,DE,Lacrosse,Girls,770
2024,DE,Soccer,Boys,1438
2024,DE,Soccer,Girls,1235
2024,DE,Softball,Girls,1138
2024,DE,Swimming,Boys,428
2024,DE,Swimming,Girls,522
2024,DE,Tennis,Boys,499
2024,DE,Tennis,Girls,574
2024,DE,Track and Field,Boys,1898
2024,DE,Track and Field,Girls,1470
2024,DE,Volleyball,Girls,1423
2024,DE,Wrestling,Boys,529
2024,DE,Wrestling,Girls,65
2024,FL,Baseball,Boys,29433
2024,FL,Basketball,Boys,32433
2024,FL,Basketball,Girls,24776
2024,FL,Cross Country,Boys,16271
2024,FL,Cross Country,Girls,13764
2024,FL,Football,Boys,60898
2024,FL,Football,Girls,160
2024,FL,Golf,Boys,8627
2024,FL,Golf,Girls,4843
2024,FL,Gymnastics,Boys,80
2024,FL,Gymnastics,Girls,851
2024,FL,Lacrosse,Boys,8964
2024,FL,Lacrosse,Girls,7638
2024,FL,Soccer,Boys,28369
2024,FL,Soccer,Girls,24578
2024,FL,Softball,Girls,21957
2024,FL,Swimming,Boys,8679
2024,FL,Swimming,Girls,10698
2024,FL,Tennis,Boys,9755
2024,FL,Tennis,Girls,11607
2024,FL,Track and Field,Boys,37850
2024,FL,Track and Field,Girls,29371
2024,FL,Volleyball,Boys,2489
2024,FL,Volleyball,Girls,26997
2024,FL,Wrestling,Boys,10618
2024,FL,Wrestling,Girls,1313
2024,GA,Baseball,Boys,16253
2024,GA,Basketball,Boys,18176
2024,GA,Basketball,Girls,13744
2024,GA,Cross Country,Boys,8939
2024,GA,Cross Country,Girls,7154
2024,GA,Football,Boys,32867
2024,GA,Football,Girls,89
2024,GA,Golf,Boys,4953
2024,GA,Golf,Girls,2663
2024,GA,Gymnastics,Boys,45
2024,GA,Gymnastics,Girls,486
2024,GA,Lacrosse,Boys,3846
2024,GA,Lacrosse,Girls,3373
2024,GA,Soccer,Boys,15086
2024,GA,Soccer,Girls,13214
2024,GA,Softball,Girls,12432
2024,GA,Swimming,Boys,4553
2024,GA,Swimming,Girls,5722
2024,GA,Tennis,Boys,5397
2024,GA,Tennis,Girls,6194
2024,GA,Track and Field,Boys,20758
2024,GA,Track and Field,Girls,16005
2024,GA,Volleyball,Boys,866
2024,GA,Volleyball,Girls,15512
2024,GA,Wrestling,Boys,5594
2024,GA,Wrestling,Girls,706
2024,HI,Baseball,Boys,1985
2024,HI,Basketball,Boys,2202
2024,HI,Basketball,Girls,1661
2024,HI,Cross Country,Boys,1073
2024,HI,Cross Country,Girls,917
2024,HI,Football,Boys,4187
2024,HI,Football,Girls,10
2024,HI,Golf,Boys,583
2024,HI,Golf,Girls,330
2024,HI,Soccer,Boys,1882
2024,HI,Soccer,Girls,1575
2024,HI,Softball,Girls,1510
2024,HI,Swimming,Boys,566
2024,HI,Swimming,Girls,711
2024,HI,Tennis,Boys,632
2024,HI,Tennis,Girls,749
2024,HI,Track and Field,Boys,2428
2024,HI,Track and Field,Girls,1963
2024,HI,Volleyball,Boys,625
2024,HI,Volleyball,Girls,1872
2024,HI,Wrestling,Boys,716
2024,HI,Wrestling,Girls,85
2024,IA,Baseball,Boys,5024
2024,IA,Basketball,Boys,5496
2024,IA,Basketball,Girls,3991
2024,IA,Cross Country,Boys,2669
2024,IA,Cross Country,Girls,2230
2024,IA,Football,Boys,10536
2024,IA,Football,Girls,27
2024,IA,Golf,Boys,1473
2024,IA,Golf,Girls,810
2024,IA,Gymnastics,Boys,17
2024,IA,Gymnastics,Girls,181
2024,IA,Soccer,Boys,4682
2024,IA,Soccer,Girls,3953
2024,IA,Softball,Girls,3694
2024,IA,Swimming,Boys,1453
2024,IA,Swimming,Girls,1723
2024,IA,Tennis,Boys,1638
2024,IA,Tennis,Girls,1961
2024,IA,Track and Field,Boys,6089
2024,IA,Track and Field,Girls,5079
2024,IA,Volleyball,Girls,4568
2024,IA,Wrestling,Boys,6242
2024,IA,Wrestling,Girls,764
2024,ID,Baseball,Boys,2899
2024,ID,Basketball,Boys,3213
2024,ID,Basketball,Girls,2472
2024,ID,Cross Country,Boys,1661
2024,ID,Cross Country,Girls,1377
2024,ID,Football,Boys,6090
2024,ID,Football,Girls,16
2024,ID,Golf,Boys,867
2024,ID,Golf,Girls,494
2024,ID,Soccer,Boys,2819
2024,ID,Soccer,Girls,2351
2024,ID,Softball,Girls,2195
2024,ID,Swimming,Boys,837
2024,ID,Swimming,Girls,1070
2024,ID,Tennis,Boys,946
2024,ID,Tennis,Girls,1134
2024,ID,Track and Field,Boys,3727
2024,ID,Track and Field,Girls,2961
2024,ID,Volleyball,Girls,2732
2024,ID,Wrestling,Boys,1876
2024,ID,Wrestling,Girls,238
2024,IL,Baseball,Boys,19359
2024,IL,Basketball,Boys,21540
2024,IL,Basketball,Girls,15823
2024,IL,Cross Country,Boys,10782
2024,IL,Cross Country,Girls,8726
2024,IL,Football,Boys,42188
2024,IL,Football,Girls,103
2024,IL,Golf,Boys,5985
2024,IL,Golf,Girls,3217
2024,IL,Gymnastics,Boys,99
2024,IL,Gymnastics,Girls,1063
2024,IL,Ice Hockey,Boys,2303
2024,IL,Ice Hockey,Girls,668
2024,IL,Lacrosse,Boys,4703
2024,IL,Lacrosse,Girls,4197
2024,IL,Soccer,Boys,18404
2024,IL,Soccer,Girls,15722
2024,IL,Softball,Girls,14903
2024,IL,Swimming,Boys,5805
2024,IL,Swimming,Girls,6837
2024,IL,Tennis,Boys,6622
2024,IL,Tennis,Girls,7714
2024,IL,Track and Field,Boys,24724
2024,IL,Track and Field,Girls,20019
2024,IL,Volleyball,Boys,4249
2024,IL,Volleyball,Girls,18990
2024,IL,Wrestling,Boys,12450
2024,IL,Wrestling,Girls,1521
2024,IN,Baseball,Boys,9978
2024,IN,Basketball,Boys,10899
2024,IN,Basketball,Girls,7948
2024,IN,Cross Country,Boys,5417
2024,IN,Cross Country,Girls,4600
2024,IN,Football,Boys,20205
2024,IN,Football,Girls,53
2024,IN,Golf,Boys,2904
2024,IN,Golf,Girls,1600
2024,IN,Gymnastics,Boys,50
2024,IN,Gymnastics,Girls,532
2024,IN,Lacrosse,Boys,1965
2024,IN,Lacrosse,Girls,1766
2024,IN,Soccer,Boys,9442
2024,IN,Soccer,Girls,8004
2024,IN,Softball,Girls,7442
2024,IN,Swimming,Boys,2806
2024,IN,Swimming,Girls,3519
2024,IN,Tennis,Boys,3330
2024,IN,Tennis,Girls,3841
2024,IN,Track and Field,Boys,12047
2024,IN,Track and Field,Girls,9791
2024,IN,Volleyball,Boys,1056
2024,IN,Volleyball,Girls,9191
2024,IN,Wrestling,Boys,6265
2024,IN,Wrestling,Girls,795
2024,KS,Baseball,Boys,4312
2024,KS,Basketball,Boys,4942
2024,KS,Basketball,Girls,3618
2024,KS,Cross Country,Boys,2534
2024,KS,Cross Country,Girls,1979
2024,KS,Football,Boys,9464
2024,KS,Football,Girls,24
2024,KS,Golf,Boys,1325
2024,KS,Golf,Girls,757
2024,KS,Gymnastics,Boys,12
2024,KS,Gymnastics,Girls,131
2024,KS,Soccer,Boys,4241
2024,KS,Soccer,Girls,3543
2024,KS,Softball,Girls,3347
2024,KS,Swimming,Boys,1260
2024,KS,Swimming,Girls,1560
2024,KS,Tennis,Boys,1483
2024,KS,Tennis,Girls,1742
2024,KS,Track and Field,Boys,5557
2024,KS,Track and Field,Girls,4382
2024,KS,Volleyball,Girls,4227
2024,KS,Wrestling,Boys,2851
2024,KS,Wrestling,Girls,354
2024,KY,Baseball,Boys,6368
2024,KY,Basketball,Boys,7202
2024,KY,Basketball,Girls,5332
2024,KY,Cross Country,Boys,3645
2024,KY,Cross Country,Girls,2921
2024,KY,Football,Boys,12974
2024,KY,Football,Girls,35
2024,KY,Golf,Boys,1848
2024,KY,Golf,Girls,1054
2024,KY,Soccer,Boys,5912
2024,KY,Soccer,Girls,5289
2024,KY,Softball,Girls,4747
2024,KY,Swimming,Boys,1784
2024,KY,Swimming,Girls,2315
2024,KY,Tennis,Boys,2097
2024,KY,Tennis,Girls,2561
2024,KY,Track and Field,Boys,8012
2024,KY,Track and Field,Girls,6395
2024,KY,Volleyball,Boys,1015
2024,KY,Volleyball,Girls,5970
2024,KY,Wrestling,Boys,2267
2024,KY,Wrestling,Girls,275
2024,LA,Baseball,Boys,6964
2024,LA,Basketball,Boys,7714
2024,LA,Basketball,Girls,5696
2024,LA,Cross Country,Boys,3933
2024,LA,Cross Country,Girls,3071
2024,LA,Football,Boys,14455
2024,LA,Football,Girls,38
2024,LA,Golf,Boys,2055
2024,LA,Golf,Girls,1155
2024,LA,Soccer,Boys,6509
2024,LA,Soccer,Girls,5715
2024,LA,Softball,Girls,5060
2024,LA,Swimming,Boys,2013
2024,LA,Swimming,Girls,2394
2024,LA,Tennis,Boys,2317
2024,LA,Tennis,Girls,2634
2024,LA,Track and Field,Boys,8456
2024,LA,Track and Field,Girls,6991
2024,LA,Volleyball,Girls,6644
2024,LA,Wrestling,Boys,2478
2024,LA,Wrestling,Girls,312
2024,MA,Baseball,Boys,10048
2024,MA,Basketball,Boys,11326
2024,MA,Basketball,Girls,8742
2024,MA,Cross Country,Boys,5755
2024,MA,Cross Country,Girls,4767
2024,MA,Field Hockey,Girls,5948
2024,MA,Football,Boys,21737
2024,MA,Football,Girls,55
2024,MA,Golf,Boys,2984
2024,MA,Golf,Girls,1704
2024,MA,Gymnastics,Boys,51
2024,MA,Gymnastics,Girls,560
2024,MA,Ice Hockey,Boys,3733
2024,MA,Ice Hockey,Girls,1004
2024,MA,Lacrosse,Boys,6332
2024,MA,Lacrosse,Girls,5601
2024,MA,Soccer,Boys,9973
2024,MA,Soccer,Girls,8261
2024,MA,Softball,Girls,7845
2024,MA,Swimming,Boys,2963
2024,MA,Swimming,Girls,3809
2024,MA,Tennis,Boys,3305
2024,MA,Tennis,Girls,3980
2024,MA,Track and Field,Boys,13064
2024,MA,Track and Field,Girls,10437
2024,MA,Volleyball,Boys,2296
2024,MA,Volleyball,Girls,9860
2024,MA,Wrestling,Boys,3661
2024,MA,Wrestling,Girls,445
2024,MD,Baseball,Boys,9373
2024,MD,Basketball,Boys,10530
2024,MD,Basketball,Girls,7567
2024,MD,Cross Country,Boys,5186
2024,MD,Cross Country,Girls,4256
2024,MD,Field Hockey,Girls,4155
2024,MD,Football,Boys,19809
2024,MD,Football,Girls,51
2024,MD,Golf,Boys,2805
2024,MD,Golf,Girls,1541
2024,MD,Ice Hockey,Boys,220
2024,MD,Ice Hockey,Girls,60
2024,MD,Lacrosse,Boys,9088
2024,MD,Lacrosse,Girls,8234
2024,MD,Soccer,Boys,8666
2024,MD,Soccer,Girls,7740
2024,MD,Softball,Girls,7014
2024,MD,Swimming,Boys,2724
2024,MD,Swimming,Girls,3411
2024,MD,Tennis,Boys,3120
2024,MD,Tennis,Girls,3563
2024,MD,Track and Field,Boys,11465
2024,MD,Track and Field,Girls,9593
2024,MD,Volleyball,Girls,8620
2024,MD,Wrestling,Boys,4060
2024,MD,Wrestling,Girls,483
2024,ME,Baseball,Boys,1916
2024,ME,Basketball,Boys,2179
2024,ME,Basketball,Girls,1607
2024,ME,Cross Country,Boys,1105
2024,ME,Cross Country,Girls,915
2024,ME,Field Hockey,Girls,659
2024,ME,Football,Boys,4063
2024,ME,Football,Girls,11
2024,ME,Golf,Boys,594
2024,ME,Golf,Girls,334
2024,ME,Ice Hockey,Boys,459
2024,ME,Ice Hockey,Girls,127
2024,ME,Lacrosse,Boys,116
2024,ME,Lacrosse,Girls,104
2024,ME,Soccer,Boys,1894
2024,ME,Soccer,Girls,1611
2024,ME,Softball,Girls,1477
2024,ME,Swimming,Boys,574
2024,ME,Swimming,Girls,713
2024,ME,Tennis,Boys,638
2024,ME,Tennis,Girls,773
2024,ME,Track and Field,Boys,2530
2024,ME,Track and Field,Girls,1966
2024,ME,Volleyball,Girls,1874
2024,ME,Wrestling,Boys,690
2024,ME,Wrestling,Girls,85
2024,MI,Baseball,Boys,14785
2024,MI,Basketball,Boys,17001
2024,MI,Basketball,Girls,12072
2024,MI,Cross Country,Boys,8457
2024,MI,Cross Country,Girls,6651
2024,MI,Field Hockey,Girls,1720
2024,MI,Football,Boys,31557
2024,MI,Football,Girls,77
2024,MI,Golf,Boys,4282
2024,MI,Golf,Girls,2504
2024,MI,Gymnastics,Boys,75
2024,MI,Gymnastics,Girls,829
2024,MI,Ice Hockey,Boys,4313
2024,MI,Ice Hockey,Girls,1262
2024,MI,Lacrosse,Boys,3650
2024,MI,Lacrosse,Girls,3124
2024,MI,Soccer,Boys,13603
2024,MI,Soccer,Girls,12293
2024,MI,Softball,Girls,10872
2024,MI,Swimming,Boys,4285
2024,MI,Swimming,Girls,5261
2024,MI,Tennis,Boys,4867
2024,MI,Tennis,Girls,5913
2024,MI,Track and Field,Boys,18732
2024,MI,Track and Field,Girls,14924
2024,MI,Volleyball,Boys,1598
2024,MI,Volleyball,Girls,13901
2024,MI,Wrestling,Boys,7893
2024,MI,Wrestling,Girls,977
2024,MN,Baseball,Boys,8848
2024,MN,Basketball,Boys,10051
2024,MN,Basketball,Girls,7248
2024,MN,Cross Country,Boys,5065
2024,MN,Cross Country,Girls,4027
2024,MN,Football,Boys,18038
2024,MN,Football,Girls,47
2024,MN,Golf,Boys,2657
2024,MN,Golf,Girls,1507
2024,MN,Gymnastics,Boys,90
2024,MN,Gymnastics,Girls,995
2024,MN,Ice Hockey,Boys,3889
2024,MN,Ice Hockey,Girls,1048
2024,MN,Lacrosse,Boys,2602
2024,MN,Lacrosse,Girls,2327
2024,MN,Soccer,Boys,8437
2024,MN,Soccer,Girls,7393
2024,MN,Softball,Girls,6436
2024,MN,Swimming,Boys,2524
